952965.txt,P4,KOR,medium
953116.txt,P1,ITA,medium
953444.txt,P8,ARA,medium
953662.txt,P2,HIN,medium
954017.txt,P5,DEU,medium
954027.txt,P7,JPN,medium
954334.txt,P3,TEL,medium
954750.txt,P2,KOR,medium
954857.txt,P2,HIN,medium
955183.txt,P5,JPN,medium
955295.txt,P5,SPA,medium
955572.txt,P3,ARA,medium
956072.txt,P4,KOR,medium
956930.txt,P7,HIN,medium
957073.txt,P6,ZHO,medium
957114.txt,P5,TEL,medium
957211.txt,P2,KOR,medium
957593.txt,P2,TEL,medium
957605.txt,P5,TUR,medium
957636.txt,P5,TEL,medium
957902.txt,P1,FRA,medium
957930.txt,P1,ARA,medium
958033.txt,P4,JPN,medium
958472.txt,P5,ARA,medium
958475.txt,P8,ITA,medium
959233.txt,P2,TUR,medium
959281.txt,P7,SPA,medium
960090.txt,P2,FRA,medium
960227.txt,P1,FRA,medium
960544.txt,P7,FRA,medium
961368.txt,P2,ARA,medium
961374.txt,P7,HIN,medium
961686.txt,P5,TEL,medium
961814.txt,P7,SPA,medium
962404.txt,P2,HIN,medium
963254.txt,P5,JPN,medium
963900.txt,P7,ITA,medium
964061.txt,P5,ITA,medium
964484.txt,P4,TEL,medium
965074.txt,P4,KOR,medium
965186.txt,P5,ZHO,medium
965249.txt,P4,KOR,medium
965469.txt,P2,TEL,medium
966450.txt,P7,ZHO,medium
966738.txt,P3,TEL,medium
966871.txt,P1,TEL,medium
967225.txt,P8,TUR,medium
967250.txt,P3,TEL,medium
967745.txt,P1,DEU,medium
968331.txt,P7,KOR,medium
968828.txt,P3,FRA,medium
969074.txt,P5,TEL,medium
969165.txt,P3,HIN,medium
969299.txt,P1,HIN,medium
969335.txt,P1,ITA,medium
969532.txt,P3,JPN,medium
969692.txt,P7,ARA,medium
970190.txt,P7,TEL,medium
970493.txt,P8,TEL,medium
970708.txt,P8,DEU,medium
971126.txt,P5,TUR,medium
971694.txt,P3,TUR,medium
971700.txt,P5,SPA,medium
972543.txt,P7,ARA,medium
972636.txt,P5,ITA,medium
972969.txt,P4,ITA,medium
973330.txt,P8,ZHO,medium
973995.txt,P5,TEL,medium
974681.txt,P1,ITA,medium
974774.txt,P4,ARA,medium
974841.txt,P2,TUR,medium
974889.txt,P7,TEL,medium
974916.txt,P4,DEU,medium
976086.txt,P7,ITA,medium
976146.txt,P5,JPN,medium
976217.txt,P8,ITA,medium
976282.txt,P8,HIN,medium
976897.txt,P5,KOR,medium
977932.txt,P5,HIN,medium
979286.txt,P3,FRA,medium
979624.txt,P2,HIN,medium
980000.txt,P1,TEL,medium
980099.txt,P5,ZHO,medium
980266.txt,P2,SPA,medium
980298.txt,P5,JPN,medium
980862.txt,P2,KOR,medium
981289.txt,P4,SPA,medium
981458.txt,P3,TEL,medium
981701.txt,P1,TEL,medium
981822.txt,P5,FRA,medium
982338.txt,P2,KOR,medium
982634.txt,P8,ZHO,medium
983164.txt,P8,KOR,medium
983371.txt,P1,TEL,medium
983450.txt,P7,KOR,medium
983715.txt,P1,FRA,medium
983742.txt,P7,TEL,medium
983987.txt,P6,ZHO,medium
984572.txt,P5,TEL,medium
985274.txt,P2,TEL,medium
985383.txt,P5,ARA,medium
985568.txt,P1,HIN,medium
986135.txt,P3,JPN,medium
986733.txt,P5,HIN,medium
986978.txt,P3,TEL,medium
987036.txt,P2,ZHO,medium
987226.txt,P7,DEU,medium
987670.txt,P6,ARA,medium
987713.txt,P1,ZHO,medium
987861.txt,P2,ARA,medium
988514.txt,P7,TEL,medium
988605.txt,P2,TEL,medium
988787.txt,P1,JPN,medium
989302.txt,P8,HIN,medium
989347.txt,P3,ITA,medium
989814.txt,P3,TEL,medium
990490.txt,P4,TUR,medium
990853.txt,P1,TEL,medium
991436.txt,P7,TUR,medium
991692.txt,P1,JPN,medium
991726.txt,P3,JPN,medium
992534.txt,P2,TEL,medium
992557.txt,P7,TEL,medium
992620.txt,P1,JPN,medium
993195.txt,P2,TUR,medium
993488.txt,P8,ITA,medium
993649.txt,P8,ARA,medium
994324.txt,P7,FRA,medium
994390.txt,P1,ARA,medium
994753.txt,P2,DEU,medium
994774.txt,P4,FRA,medium
995789.txt,P6,JPN,medium
996041.txt,P5,ARA,medium
996413.txt,P2,ZHO,medium
996842.txt,P4,JPN,medium
997201.txt,P8,ZHO,medium
997307.txt,P2,TUR,medium
997336.txt,P7,ARA,medium
997465.txt,P5,ITA,medium
997923.txt,P2,HIN,medium
998126.txt,P7,FRA,medium
998827.txt,P4,FRA,medium
999488.txt,P4,KOR,medium
999667.txt,P8,FRA,medium
999780.txt,P8,JPN,medium
1000235.txt,P8,TEL,medium
1000392.txt,P3,JPN,medium
1000528.txt,P4,JPN,medium
1000599.txt,P6,ZHO,medium
1001063.txt,P7,KOR,medium
1001213.txt,P5,SPA,medium
1001309.txt,P7,FRA,medium
1001502.txt,P6,SPA,medium
1001632.txt,P3,SPA,medium
1001901.txt,P2,ITA,medium
1002453.txt,P5,SPA,medium
1002932.txt,P8,ARA,medium
1002985.txt,P2,HIN,medium
1003152.txt,P7,SPA,medium
1003222.txt,P4,ZHO,medium
1003496.txt,P7,JPN,medium
1004000.txt,P1,JPN,medium
1004097.txt,P7,JPN,medium
1004376.txt,P6,SPA,medium
1004476.txt,P2,HIN,medium
1004657.txt,P7,SPA,medium
1004862.txt,P1,ZHO,medium
1005053.txt,P6,TEL,medium
1005075.txt,P6,ARA,medium
1005142.txt,P7,ZHO,medium
1005231.txt,P7,HIN,medium
1005473.txt,P5,TUR,medium
1005551.txt,P2,TUR,medium
1005569.txt,P2,ITA,medium
1005751.txt,P5,ARA,medium
1005775.txt,P1,FRA,medium
1005891.txt,P5,TUR,medium
1005892.txt,P3,ARA,medium
1005942.txt,P5,TEL,medium
1006179.txt,P3,ZHO,medium
1006274.txt,P8,TEL,medium
1006482.txt,P1,ARA,medium
1006535.txt,P3,DEU,medium
1007263.txt,P8,KOR,medium
1007764.txt,P1,TEL,medium
1008086.txt,P5,JPN,medium
1008264.txt,P7,SPA,medium
1008326.txt,P7,TEL,medium
1008407.txt,P5,SPA,medium
1008450.txt,P8,DEU,medium
1008486.txt,P6,KOR,medium
1008605.txt,P1,KOR,medium
1008636.txt,P1,JPN,medium
1008655.txt,P8,FRA,medium
1008740.txt,P8,HIN,medium
1008880.txt,P1,FRA,medium
1009245.txt,P4,ITA,medium
1009294.txt,P7,KOR,medium
1009359.txt,P6,JPN,medium
1009768.txt,P3,TUR,medium
1009798.txt,P6,JPN,medium
1009929.txt,P4,SPA,medium
1010108.txt,P3,TEL,medium
1010314.txt,P7,FRA,medium
1010711.txt,P5,ITA,medium
1010903.txt,P4,ITA,medium
1010932.txt,P3,ZHO,medium
1010952.txt,P2,FRA,medium
1010988.txt,P4,ARA,medium
1011026.txt,P1,JPN,medium
1011110.txt,P7,ZHO,medium
1011356.txt,P2,ITA,medium
1011364.txt,P6,ZHO,medium
1011426.txt,P5,ZHO,medium
1011436.txt,P4,TUR,medium
1011616.txt,P1,ARA,medium
1011795.txt,P8,JPN,medium
1011805.txt,P7,ZHO,medium
1012047.txt,P5,DEU,medium
1012091.txt,P7,JPN,medium
1012412.txt,P2,HIN,medium
1012427.txt,P8,ZHO,medium
1012631.txt,P8,JPN,medium
1012691.txt,P7,ARA,medium
1012862.txt,P4,ARA,medium
1012898.txt,P5,ITA,medium
1013285.txt,P4,HIN,medium
1013447.txt,P1,ARA,medium
1013583.txt,P4,DEU,medium
1013761.txt,P8,SPA,medium
1014244.txt,P8,TEL,medium
1014559.txt,P3,JPN,medium
1014680.txt,P3,JPN,medium
1014724.txt,P3,TEL,medium
1014998.txt,P7,ZHO,medium
1015056.txt,P7,ZHO,medium
1015438.txt,P1,ITA,medium
1015664.txt,P1,KOR,medium
1015996.txt,P8,TEL,medium
1016100.txt,P8,JPN,medium
1016245.txt,P1,TUR,medium
1016298.txt,P1,ITA,medium
1016577.txt,P6,JPN,medium
1016594.txt,P2,HIN,medium
1016612.txt,P2,DEU,medium
1016671.txt,P6,JPN,medium
1016703.txt,P1,FRA,medium
1016757.txt,P5,FRA,medium
1016883.txt,P7,KOR,medium
1017038.txt,P5,ZHO,medium
1017259.txt,P1,JPN,medium
1017282.txt,P4,DEU,medium
1017400.txt,P1,KOR,medium
1017450.txt,P4,JPN,medium
1017620.txt,P8,ARA,medium
1017877.txt,P8,ITA,medium
1018545.txt,P1,ARA,medium
1018958.txt,P6,ZHO,medium
1019050.txt,P2,KOR,medium
1019424.txt,P3,JPN,medium
1019772.txt,P6,JPN,medium
1020466.txt,P4,ARA,medium
1020837.txt,P3,JPN,medium
1020869.txt,P2,HIN,medium
1020881.txt,P4,KOR,medium
1021024.txt,P1,TUR,medium
1021251.txt,P1,ITA,medium
1021281.txt,P2,ZHO,medium
1021461.txt,P4,ITA,medium
1021492.txt,P4,ITA,medium
1021580.txt,P7,DEU,medium
1021645.txt,P8,HIN,medium
1021667.txt,P6,KOR,medium
1021765.txt,P7,SPA,medium
1021770.txt,P4,ITA,medium
1021877.txt,P6,ZHO,medium
1021981.txt,P8,JPN,medium
1022873.txt,P8,TEL,medium
1023150.txt,P2,FRA,medium
1023222.txt,P1,TUR,medium
1023301.txt,P3,FRA,medium
1023469.txt,P7,ARA,medium
1023547.txt,P1,ITA,medium
1023918.txt,P2,DEU,medium
1023946.txt,P7,JPN,medium
1023952.txt,P7,ZHO,medium
1024129.txt,P7,JPN,medium
1024250.txt,P6,TEL,medium
1024522.txt,P7,TUR,medium
1024659.txt,P4,TEL,medium
1025464.txt,P7,DEU,medium
1025673.txt,P4,ZHO,medium
1025752.txt,P4,ITA,medium
1025965.txt,P8,TUR,medium
1025974.txt,P2,JPN,medium
1026061.txt,P1,ZHO,medium
1026161.txt,P6,KOR,medium
1026221.txt,P5,FRA,medium
1026294.txt,P2,SPA,medium
1027139.txt,P2,TUR,medium
1027345.txt,P8,ZHO,medium
1027356.txt,P5,ITA,medium
1027445.txt,P7,JPN,medium
1027540.txt,P2,ZHO,medium
1027602.txt,P2,JPN,medium
1027916.txt,P7,HIN,medium
1027947.txt,P1,ITA,medium
1028152.txt,P1,TUR,medium
1028214.txt,P4,KOR,medium
1028226.txt,P2,TEL,medium
1028308.txt,P5,FRA,medium
1028542.txt,P2,SPA,medium
1028980.txt,P1,FRA,medium
1029861.txt,P1,ITA,medium
1029906.txt,P7,FRA,medium
1029988.txt,P1,TEL,medium
1030267.txt,P4,JPN,medium
1030770.txt,P6,TUR,medium
1030833.txt,P8,JPN,medium
1030846.txt,P8,ARA,medium
1030852.txt,P6,HIN,medium
1030947.txt,P3,TEL,medium
1031161.txt,P7,TUR,medium
1031293.txt,P4,ZHO,medium
1031347.txt,P7,FRA,medium
1031443.txt,P8,JPN,medium
1031452.txt,P4,SPA,medium
1031531.txt,P4,JPN,medium
1031594.txt,P6,ARA,medium
1032028.txt,P7,TUR,medium
1032060.txt,P8,HIN,medium
1032509.txt,P7,HIN,medium
1032851.txt,P7,SPA,medium
1033128.txt,P7,ITA,medium
1033535.txt,P2,ARA,medium
1033779.txt,P5,KOR,medium
1034028.txt,P2,KOR,medium
1034031.txt,P4,JPN,medium
1034186.txt,P8,ARA,medium
1034439.txt,P4,ARA,medium
1034522.txt,P3,DEU,medium
1034833.txt,P4,ARA,medium
1035025.txt,P3,ITA,medium
1035799.txt,P7,KOR,medium
1035814.txt,P6,ZHO,medium
1035880.txt,P1,FRA,medium
1036123.txt,P7,SPA,medium
1036284.txt,P8,ITA,medium
1036477.txt,P5,ZHO,medium
1036917.txt,P5,SPA,medium
1037084.txt,P7,DEU,medium
1037117.txt,P7,TUR,medium
1037247.txt,P5,KOR,medium
1037349.txt,P6,FRA,medium
1037397.txt,P7,TEL,medium
1037543.txt,P4,DEU,medium
1037575.txt,P6,JPN,medium
1037898.txt,P4,ARA,medium
1038048.txt,P3,ZHO,medium
1038083.txt,P4,SPA,medium
1038325.txt,P5,ZHO,medium
1038347.txt,P8,ARA,medium
1038393.txt,P5,SPA,medium
1038419.txt,P3,ZHO,medium
1038555.txt,P4,KOR,medium
1038710.txt,P7,DEU,medium
1038759.txt,P6,HIN,medium
1038858.txt,P2,DEU,medium
1038976.txt,P8,TEL,medium
1039088.txt,P6,JPN,medium
1039092.txt,P5,JPN,medium
1039122.txt,P4,SPA,medium
1039360.txt,P4,ITA,medium
1039377.txt,P5,FRA,medium
1039658.txt,P7,ZHO,medium
1039976.txt,P6,ARA,medium
1040073.txt,P4,TEL,medium
1040433.txt,P7,TEL,medium
1040452.txt,P2,JPN,medium
1040502.txt,P5,ITA,medium
1040606.txt,P5,FRA,medium
1040744.txt,P1,TEL,medium
1041315.txt,P7,JPN,medium
1041350.txt,P7,ITA,medium
1041462.txt,P4,ARA,medium
1042544.txt,P8,TEL,medium
1042567.txt,P3,TEL,medium
1042872.txt,P5,ITA,medium
1043585.txt,P1,JPN,medium
1043863.txt,P3,ITA,medium
1044003.txt,P5,ZHO,medium
1044255.txt,P2,ZHO,medium
1044359.txt,P8,KOR,medium
1044423.txt,P7,ZHO,medium
1044456.txt,P4,KOR,medium
1044505.txt,P1,ARA,medium
1044553.txt,P2,SPA,medium
1044849.txt,P4,TUR,medium
1044940.txt,P1,HIN,medium
1045193.txt,P5,JPN,medium
1045224.txt,P2,JPN,medium
1045316.txt,P5,DEU,medium
1045426.txt,P6,ZHO,medium
1045445.txt,P5,KOR,medium
1045518.txt,P2,ITA,medium
1045547.txt,P2,TUR,medium
1045710.txt,P2,ARA,medium
1045779.txt,P7,ZHO,medium
1045802.txt,P3,ITA,medium
1045966.txt,P1,TEL,medium
1046053.txt,P6,FRA,medium
1046064.txt,P1,DEU,medium
1046120.txt,P5,KOR,medium
1046238.txt,P5,FRA,medium
1046278.txt,P1,ITA,medium
1046358.txt,P5,ITA,medium
1046466.txt,P5,ITA,medium
1047227.txt,P2,FRA,medium
1047353.txt,P2,TUR,medium
1047495.txt,P3,ZHO,medium
1047838.txt,P7,DEU,medium
1047886.txt,P2,ZHO,medium
1047971.txt,P6,SPA,medium
1048280.txt,P3,DEU,medium
1048529.txt,P7,TUR,medium
1048738.txt,P4,KOR,medium
1048742.txt,P4,SPA,medium
1048761.txt,P8,TUR,medium
1048805.txt,P2,JPN,medium
1048984.txt,P2,TUR,medium
1049008.txt,P3,ARA,medium
1049114.txt,P6,SPA,medium
1049261.txt,P1,ZHO,medium
1049276.txt,P4,DEU,medium
1049329.txt,P7,ZHO,medium
1049429.txt,P6,SPA,medium
1049472.txt,P7,ZHO,medium
1049846.txt,P7,TEL,medium
1049849.txt,P5,KOR,medium
1049910.txt,P8,SPA,medium
1050304.txt,P4,FRA,medium
1050342.txt,P8,HIN,medium
1050504.txt,P1,ARA,medium
1050553.txt,P2,ITA,medium
1050908.txt,P7,ITA,medium
1050931.txt,P1,TEL,medium
1050955.txt,P7,JPN,medium
1051036.txt,P2,ITA,medium
1051270.txt,P1,JPN,medium
1051474.txt,P1,SPA,medium
1051518.txt,P5,KOR,medium
1051912.txt,P1,TEL,medium
1052028.txt,P5,KOR,medium
1052029.txt,P2,KOR,medium
1052103.txt,P1,TUR,medium
1052209.txt,P4,TEL,medium
1052326.txt,P8,TUR,medium
1052362.txt,P2,KOR,medium
1052378.txt,P1,ITA,medium
1052420.txt,P1,TUR,medium
1052529.txt,P4,SPA,medium
1052677.txt,P1,TEL,medium
1052914.txt,P1,TEL,medium
1052915.txt,P5,KOR,medium
1053154.txt,P5,SPA,medium
1053159.txt,P7,ITA,medium
1053179.txt,P8,ITA,medium
1053185.txt,P2,ARA,medium
1053312.txt,P4,KOR,medium
1053480.txt,P7,TUR,medium
1053764.txt,P3,ITA,medium
1054274.txt,P4,SPA,medium
1054290.txt,P2,SPA,medium
1054294.txt,P7,KOR,medium
1054317.txt,P6,FRA,medium
1054353.txt,P5,ARA,medium
1054476.txt,P5,JPN,medium
1054640.txt,P2,ZHO,medium
1054730.txt,P1,ITA,medium
1054917.txt,P1,DEU,medium
1054940.txt,P7,FRA,medium
1055117.txt,P8,ARA,medium
1055139.txt,P7,TUR,medium
1055163.txt,P5,ARA,medium
1055177.txt,P7,HIN,medium
1055473.txt,P2,HIN,medium
1055508.txt,P7,DEU,medium
1055524.txt,P5,TEL,medium
1055639.txt,P5,JPN,medium
1055656.txt,P3,ZHO,medium
1055965.txt,P2,KOR,medium
1056099.txt,P2,JPN,medium
1056327.txt,P1,TEL,medium
1056841.txt,P6,ARA,medium
1057078.txt,P3,TEL,medium
1057163.txt,P7,TUR,medium
1057485.txt,P5,TEL,medium
1057810.txt,P8,TEL,medium
1058104.txt,P2,FRA,medium
1058151.txt,P4,KOR,medium
1058201.txt,P1,ARA,medium
1058326.txt,P7,TUR,medium
1058350.txt,P5,TEL,medium
1058559.txt,P2,FRA,medium
1058759.txt,P4,ITA,medium
1059344.txt,P8,SPA,medium
1059545.txt,P4,TEL,medium
1059679.txt,P1,FRA,medium
1060152.txt,P1,FRA,medium
1060155.txt,P7,KOR,medium
1060401.txt,P2,SPA,medium
1060599.txt,P1,JPN,medium
1060861.txt,P5,FRA,medium
1060888.txt,P3,TUR,medium
1060937.txt,P1,ZHO,medium
1061087.txt,P8,ITA,medium
1061121.txt,P2,TEL,medium
1061328.txt,P7,ITA,medium
1061522.txt,P4,DEU,medium
1061654.txt,P1,ITA,medium
1062151.txt,P4,ZHO,medium
1062397.txt,P3,TEL,medium
1062461.txt,P8,JPN,medium
1062824.txt,P2,KOR,medium
1062900.txt,P4,ITA,medium
1062956.txt,P2,ARA,medium
1063116.txt,P7,ZHO,medium
1063382.txt,P3,TEL,medium
1063435.txt,P5,KOR,medium
1063443.txt,P7,TUR,medium
1063478.txt,P1,TUR,medium
1063514.txt,P5,ZHO,medium
1063731.txt,P3,TEL,medium
1063758.txt,P2,ITA,medium
1063781.txt,P7,TEL,medium
1063805.txt,P1,KOR,medium
1063980.txt,P2,SPA,medium
1064058.txt,P5,JPN,medium
1064490.txt,P1,TUR,medium
1064511.txt,P8,ZHO,medium
1064740.txt,P7,ZHO,medium
1065118.txt,P4,DEU,medium
1065347.txt,P6,JPN,medium
1065623.txt,P8,FRA,medium
1065714.txt,P2,ITA,medium
1065943.txt,P6,ZHO,medium
1066286.txt,P1,TUR,medium
1066388.txt,P6,FRA,medium
1066453.txt,P5,JPN,medium
1066560.txt,P3,FRA,medium
1066683.txt,P6,ZHO,medium
1066802.txt,P4,DEU,medium
1066847.txt,P6,ZHO,medium
1066886.txt,P8,TUR,medium
1066982.txt,P1,ITA,medium
1066984.txt,P3,ITA,medium
1067059.txt,P1,HIN,medium
1067299.txt,P1,ITA,medium
1067754.txt,P4,ZHO,medium
1068762.txt,P3,KOR,medium
1069041.txt,P7,JPN,medium
1069135.txt,P2,TUR,medium
1069167.txt,P1,KOR,medium
1069251.txt,P8,HIN,medium
1069313.txt,P3,ARA,medium
1069384.txt,P1,FRA,medium
1069486.txt,P3,DEU,medium
1069685.txt,P2,HIN,medium
1069829.txt,P1,TUR,medium
1070349.txt,P2,ZHO,medium
1070375.txt,P8,JPN,medium
1070723.txt,P1,SPA,medium
1070789.txt,P4,TEL,medium
1071263.txt,P5,JPN,medium
1071284.txt,P1,ITA,medium
1071641.txt,P2,KOR,medium
1071692.txt,P8,TEL,medium
1071781.txt,P1,TEL,medium
1071822.txt,P4,SPA,medium
1072072.txt,P6,KOR,medium
1072087.txt,P3,TEL,medium
1072397.txt,P6,KOR,medium
1072520.txt,P8,TEL,medium
1072528.txt,P3,TEL,medium
1072659.txt,P4,ITA,medium
1072963.txt,P1,KOR,medium
1072988.txt,P8,SPA,medium
1073014.txt,P3,JPN,medium
1073024.txt,P8,TUR,medium
1073147.txt,P1,ZHO,medium
1073420.txt,P1,TUR,medium
1073628.txt,P2,ZHO,medium
1074210.txt,P1,FRA,medium
1074328.txt,P7,TUR,medium
1074331.txt,P3,ARA,medium
1074721.txt,P2,FRA,medium
1074783.txt,P7,TEL,medium
1075178.txt,P4,KOR,medium
1075194.txt,P3,SPA,medium
1075243.txt,P2,TEL,medium
1075424.txt,P2,FRA,medium
1075450.txt,P1,KOR,medium
1075584.txt,P2,HIN,medium
1075656.txt,P2,ARA,medium
1075813.txt,P1,SPA,medium
1076065.txt,P7,DEU,medium
1076135.txt,P8,TUR,medium
1076301.txt,P2,SPA,medium
1076321.txt,P3,SPA,medium
1076438.txt,P6,SPA,medium
1076490.txt,P5,DEU,medium
1076588.txt,P4,ARA,medium
1076677.txt,P2,TEL,medium
1076709.txt,P1,TUR,medium
1076869.txt,P1,TEL,medium
1077119.txt,P4,TEL,medium
1077195.txt,P3,DEU,medium
1077478.txt,P8,ARA,medium
1077545.txt,P4,JPN,medium
1077768.txt,P2,KOR,medium
1077814.txt,P5,ITA,medium
1078004.txt,P8,ZHO,medium
1078009.txt,P8,TUR,medium
1078227.txt,P8,TEL,medium
1078342.txt,P5,KOR,medium
1078378.txt,P4,DEU,medium
1078603.txt,P7,JPN,medium
1078916.txt,P1,SPA,medium
1079141.txt,P1,DEU,medium
1079614.txt,P1,DEU,medium
1079643.txt,P4,JPN,medium
1079845.txt,P3,SPA,medium
1079954.txt,P5,ARA,medium
1080061.txt,P3,ARA,medium
1080080.txt,P1,ITA,medium
1080285.txt,P4,DEU,medium
1080585.txt,P1,DEU,medium
1080655.txt,P1,SPA,medium
1080962.txt,P6,ZHO,medium
1081224.txt,P8,DEU,medium
1081369.txt,P7,JPN,medium
1081456.txt,P2,DEU,medium
1081503.txt,P6,KOR,medium
1081623.txt,P6,DEU,medium
1081677.txt,P2,KOR,medium
1081736.txt,P2,ARA,medium
1082036.txt,P1,DEU,medium
1082050.txt,P2,TUR,medium
1082108.txt,P4,HIN,medium
1082245.txt,P4,ZHO,medium
1082317.txt,P8,HIN,medium
1082728.txt,P1,TUR,medium
1082986.txt,P5,FRA,medium
1083446.txt,P1,ZHO,medium
1083618.txt,P5,JPN,medium
1083788.txt,P7,ARA,medium
1084073.txt,P2,ARA,medium
1084195.txt,P2,TUR,medium
1084278.txt,P7,TUR,medium
1084452.txt,P7,ITA,medium
1084478.txt,P3,KOR,medium
1084597.txt,P1,SPA,medium
1084860.txt,P5,HIN,medium
1085024.txt,P7,TEL,medium
1085283.txt,P7,FRA,medium
1085714.txt,P4,TUR,medium
1085733.txt,P4,ZHO,medium
1086003.txt,P2,JPN,medium
1086263.txt,P4,FRA,medium
1086384.txt,P4,JPN,medium
1086584.txt,P6,ARA,medium
1086688.txt,P3,TUR,medium
1087630.txt,P4,ARA,medium
1087713.txt,P1,ARA,medium
1087972.txt,P7,SPA,medium
1088383.txt,P5,JPN,medium
1088466.txt,P7,JPN,medium
1088493.txt,P1,HIN,medium
1088494.txt,P4,HIN,medium
1088827.txt,P6,TEL,medium
1088859.txt,P3,DEU,medium
1088889.txt,P6,KOR,medium
1088998.txt,P3,TUR,medium
1089155.txt,P7,TUR,medium
1089280.txt,P8,KOR,medium
1089378.txt,P8,ZHO,medium
1089472.txt,P7,SPA,medium
1089533.txt,P2,TUR,medium
1089601.txt,P7,ZHO,medium
1089662.txt,P3,DEU,medium
1090108.txt,P2,TUR,medium
1090247.txt,P6,JPN,medium
1090336.txt,P4,SPA,medium
1090338.txt,P8,HIN,medium
1090349.txt,P3,TUR,medium
1090573.txt,P4,TUR,medium
1090730.txt,P2,ITA,medium
1090742.txt,P1,JPN,medium
1090891.txt,P2,JPN,medium
1091257.txt,P1,ZHO,medium
1091430.txt,P8,TUR,medium
1091511.txt,P5,FRA,medium
1091583.txt,P2,KOR,medium
1091757.txt,P6,KOR,medium
1091866.txt,P3,TUR,medium
1092963.txt,P7,KOR,medium
1093122.txt,P8,JPN,medium
1093568.txt,P5,KOR,medium
1093763.txt,P5,TEL,medium
1093810.txt,P1,ITA,medium
1094106.txt,P1,TUR,medium
1094163.txt,P8,SPA,medium
1094180.txt,P7,SPA,medium
1094286.txt,P2,ITA,medium
1094638.txt,P6,SPA,medium
1095081.txt,P6,KOR,medium
1095694.txt,P5,JPN,medium
1095791.txt,P2,ITA,medium
1096010.txt,P7,HIN,medium
1096042.txt,P8,KOR,medium
1096593.txt,P7,ZHO,medium
1096694.txt,P5,SPA,medium
1096755.txt,P3,TUR,medium
1097091.txt,P8,TUR,medium
1097149.txt,P8,TUR,medium
1097242.txt,P1,SPA,medium
1097253.txt,P1,JPN,medium
1097372.txt,P6,JPN,medium
1097498.txt,P2,JPN,medium
1097577.txt,P1,SPA,medium
1097636.txt,P8,JPN,medium
1097741.txt,P2,TEL,medium
1097795.txt,P8,SPA,medium
1097855.txt,P2,DEU,medium
1098453.txt,P6,JPN,medium
1098663.txt,P8,JPN,medium
1098724.txt,P6,KOR,medium
1098842.txt,P1,SPA,medium
1098924.txt,P2,DEU,medium
1098928.txt,P2,KOR,medium
1099080.txt,P2,JPN,medium
1099106.txt,P6,ZHO,medium
1099127.txt,P7,ARA,medium
1099361.txt,P3,TUR,medium
1099393.txt,P8,DEU,medium
1099400.txt,P7,ZHO,medium
1099440.txt,P1,KOR,medium
1099541.txt,P3,DEU,medium
1099781.txt,P3,FRA,medium
1099849.txt,P3,TUR,medium
1100068.txt,P8,KOR,medium
1100292.txt,P7,ARA,medium
1100356.txt,P8,HIN,medium
1100401.txt,P6,ZHO,medium
1100732.txt,P8,DEU,medium
1100795.txt,P1,FRA,medium
1101265.txt,P7,ZHO,medium
1101332.txt,P6,TUR,medium
1101357.txt,P8,ITA,medium
1102007.txt,P5,TEL,medium
1102179.txt,P5,ARA,medium
1102227.txt,P2,KOR,medium
1102514.txt,P8,ITA,medium
1102527.txt,P3,KOR,medium
1103630.txt,P4,TEL,medium
1104207.txt,P2,FRA,medium
1104364.txt,P4,ARA,medium
1104395.txt,P8,ARA,medium
1104904.txt,P2,TEL,medium
1104960.txt,P8,JPN,medium
1104997.txt,P2,KOR,medium
1105098.txt,P3,TUR,medium
1105188.txt,P6,HIN,medium
1105252.txt,P3,TEL,medium
1105276.txt,P7,TUR,medium
1105411.txt,P6,KOR,medium
1105527.txt,P1,ARA,medium
1105556.txt,P5,ITA,medium
1105590.txt,P5,JPN,medium
1105897.txt,P2,KOR,medium
1106019.txt,P1,ARA,medium
1106076.txt,P6,TEL,medium
1106097.txt,P2,SPA,medium
1106132.txt,P3,FRA,medium
1106169.txt,P5,ARA,medium
1106418.txt,P5,ITA,medium
1106499.txt,P6,SPA,medium
1106694.txt,P1,FRA,medium
1106728.txt,P2,JPN,medium
1106768.txt,P1,HIN,medium
1106796.txt,P2,TEL,medium
1106858.txt,P7,DEU,medium
1106913.txt,P1,JPN,medium
1106939.txt,P8,FRA,medium
1107034.txt,P5,ZHO,medium
1107491.txt,P2,ZHO,medium
1107506.txt,P6,SPA,medium
1107534.txt,P5,DEU,medium
1107884.txt,P2,TEL,medium
1108251.txt,P3,ITA,medium
1108278.txt,P7,ZHO,medium
1108765.txt,P8,DEU,medium
1109151.txt,P3,TEL,medium
1109218.txt,P4,TEL,medium
1109556.txt,P5,JPN,medium
1109679.txt,P7,HIN,medium
1109700.txt,P2,JPN,medium
1109792.txt,P2,KOR,medium
1109886.txt,P4,JPN,medium
1110085.txt,P7,FRA,medium
1110281.txt,P3,FRA,medium
1110601.txt,P2,TUR,medium
1110655.txt,P4,ARA,medium
1110971.txt,P5,DEU,medium
1111103.txt,P7,HIN,medium
1111175.txt,P3,DEU,medium
1111738.txt,P6,JPN,medium
1111928.txt,P4,TUR,medium
1111984.txt,P4,DEU,medium
1112019.txt,P7,ITA,medium
1112141.txt,P3,TEL,medium
1112155.txt,P3,JPN,medium
1112678.txt,P5,ARA,medium
1112819.txt,P8,ZHO,medium
1112822.txt,P2,JPN,medium
1113190.txt,P3,SPA,medium
1113194.txt,P3,TUR,medium
